Luas Tanah,Luas Bangunan,Kamar Tidur,Kamar Mandi,Daya Listrik,Jumlah Lantai,Kecamatan,Sertifikat,Kondisi Perabotan,Kondisi Properti,Hook,Terjangkau Internet,Harga_Asli,Harga_Prediksi,Selisih
219,265,5,3,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3900000000,2438970000.0,1461030000.0
200,275,5,2,2200.0,2.0,gayungan,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Ya,3000000000,3145000000.0,-145000000.0
160,300,5,3,3500.0,1.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2600000000,4280200000.0,-1680200000.0
180,180,4,3,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2950000000,3072216666.666667,-122216666.66666698
328,450,4,4,6600.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,11500000000,11581812500.0,-81812500.0
135,95,3,4,2200.0,1.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2100000000,1754650000.0,345350000.0
112,250,4,2,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1650000000,1971367142.8571427,-321367142.8571427
75,120,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1250000000,1402000000.0,-152000000.0
80,120,3,3,2200.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Ya,Tidak,1300000000,2801650000.0,-1501650000.0
105,200,6,3,2200.0,1.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2000000000,2879566666.666666,-879566666.666666
105,138,3,4,4400.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Ya,2600000000,2456000000.0,144000000.0
264,366,5,4,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,7000000000,3699471666.666666,3300528333.333334
135,90,2,1,1300.0,1.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,1300000000,1484500000.0,-184500000.0
100,75,3,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1450000000,1389800000.0,60200000.0
161,250,4,2,3500.0,1.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Ya,1900000000,2558600000.0,-658600000.0
250,400,5,3,4400.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3100000000,3176740000.0,-76740000.0
91,50,2,1,1300.0,1.0,tenggilis mejoyo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Ya,Ya,600000000,938370000.0,-338370000.0
120,140,3,3,3300.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1850000000,1998825000.0,-148825000.0
94,94,2,2,2200.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1950000000,1178150000.0,771850000.0
148,125,4,1,1300.0,1.0,wonokromo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1100000000,1752900000.0,-652900000.0
144,100,2,1,3500.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1750000000,1774600000.0,-24600000.0
172,127,2,3,2200.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,3200000000,3191000000.0,9000000.0
747,523,6,5,6600.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,2100000000,14353400000.0,-12253400000.0
96,140,4,3,2200.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1800000000,1805000000.0,-5000000.0
200,180,7,4,1300.0,2.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3000000000,2903000000.0,97000000.0
296,450,5,4,2200.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,5500000000,5413500000.0,86500000.0
115,200,3,3,2200.0,2.0,simokerto,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Unknown,Unknown,1800000000,2958566666.666667,-1158566666.666667
322,400,4,2,2200.0,1.0,dukuh pakis,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,7000000000,5992400000.0,1007600000.0
136,180,3,3,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2600000000,2814940000.0,-214940000.0
270,500,6,6,5500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,3300000000,4638416666.666667,-1338416666.666667
135,110,4,2,2200.0,1.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,2600000000,2098650000.0,501350000.0
116,107,3,2,2200.0,1.0,kenjeran,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,2000000000,1735120000.0,264880000.0
323,475,7,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,2900000000,4686153500.000001,-1786153500.000001
72,160,1,3,2200.0,3.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3350000000,2881217500.0,468782500.0
112,160,3,3,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2000000000,2023000000.0,-23000000.0
82,120,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1800000000,1800000000.0,0.0
112,110,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1850000000,1839658253.968254,10341746.03174591
237,360,4,4,4400.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4300000000,4524733333.333333,-224733333.33333302
120,170,5,4,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2500000000,2503019127.611519,-3019127.61151886
100,66,3,1,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,857000000,770456041.6666665,86543958.33333349
140,120,2,1,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1100000000,1461350000.0,-361350000.0
180,300,5,2,5500.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4500000000,3125633333.333334,1374366666.666666
120,130,3,3,3500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,4000000000,1974133333.3333335,2025866666.6666665
163,173,3,4,2200.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Ya,Ya,4100000000,3470306666.666667,629693333.333333
45,90,2,2,1300.0,2.0,tegalsari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,625000000,1041470000.0,-416470000.0
84,89,3,2,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1650000000,1624413333.3333335,25586666.666666508
69,69,3,2,1300.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,650000000,959380000.0,-309380000.0
51,74,3,2,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1390000000,1376950000.0,13050000.0
72,80,2,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Ya,Tidak,1200000000,1227250000.0,-27250000.0
209,150,4,2,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2850000000,2793000000.0,57000000.0
80,102,3,3,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1650000000,1860267857.1428573,-210267857.1428573
131,200,4,4,3500.0,1.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,3500000000,3266100000.0,233900000.0
90,72,3,2,2200.0,2.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,865000000,1236000000.0,-371000000.0
100,128,3,3,2200.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1850000000,2045866666.6666665,-195866666.6666665
180,330,5,3,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4200000000,3749841666.666666,450158333.33333397
96,76,2,2,2200.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2150000000,2096500000.0,53500000.0
220,150,7,3,1300.0,1.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,8800000000,2707275000.0,6092725000.0
51,74,3,2,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,1390000000,1256850000.0,133150000.0
102,120,3,2,2200.0,2.0,sukolilo,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,1690000000,1707670000.0,-17670000.0
200,136,5,4,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2850000000,2057555555.5555558,792444444.4444442
50,63,3,2,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1050000000,957479833.3333335,92520166.66666651
246,500,4,4,7700.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,5800000000,4655503131.313131,1144496868.6868687
72,100,2,2,2200.0,2.0,tandes,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2000000000,1645950000.0,354050000.0
90,90,2,2,900.0,1.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,775000000,1007540000.0,-232540000.0
112,70,3,1,1300.0,1.0,benowo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,700000000,1050916666.6666667,-350916666.66666675
75,85,3,3,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,1420000000,1576780000.0,-156780000.0
78,55,2,1,2200.0,1.0,pakal,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Tidak,Ya,745000000,792820000.0,-47820000.0
126,180,5,3,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Unknown,Unknown,1450000000,5630406666.666668,-4180406666.666668
200,330,5,6,4400.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,4250000000,5155200000.0,-905200000.0
219,368,5,3,7700.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2850000000,4114525000.0,-1264525000.0
136,200,4,3,2200.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2800000000,2306633333.3333335,493366666.6666665
122,120,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2200000000,2216000000.0,-16000000.0
144,235,4,4,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,3250000000,3503916666.666666,-253916666.66666603
180,150,2,1,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2100000000,2354500000.0,-254500000.0
70,110,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1370000000,1374221428.5714285,-4221428.571428537
100,80,3,2,1300.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,1000000000,1022250000.0,-22250000.0
72,75,3,2,2200.0,2.0,sukomanunggal,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,1700000000,1554275000.0,145725000.0
90,160,4,4,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1700000000,1699696428.5714285,303571.42857146263
190,190,4,4,2200.0,2.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1700000000,2679000000.0,-979000000.0
96,85,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,895000000,1604708333.3333335,-709708333.3333335
297,300,2,2,2200.0,1.0,sawahan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,5000000000,3332850000.0,1667150000.0
66,100,2,3,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1100000000,1269957142.8571427,-169957142.8571427
81,63,2,1,2200.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,600000000,879690000.0,-279690000.0
102,173,3,3,2200.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2500000000,2386066666.6666665,113933333.33333349
162,210,4,3,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2800000000,2665959170.128715,134040829.87128496
240,160,3,1,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,3400000000,3416900000.0,-16900000.0
240,160,3,1,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,3400000000,3400000000.0,0.0
140,140,4,2,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3500000000,1773900000.0,1726100000.0
90,160,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1670000000,1673892580.752581,-3892580.752580881
102,80,2,1,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1300000000,1439890000.0,-139890000.0
225,180,5,3,2200.0,1.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4200000000,3477499999.9999995,722500000.0000005
102,130,4,3,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2050000000,2070286309.523809,-20286309.523808956
82,120,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1800000000,1800000000.0,0.0
200,245,4,3,5500.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2000000000,3349950000.0,-1349950000.0
105,140,3,2,2200.0,2.0,benowo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,1950000000,1902180000.0,47820000.0
300,250,3,3,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4500000000,4354400000.0,145600000.0
360,550,5,3,5500.0,1.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,7500000000,6827600000.0,672400000.0
70,115,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Unknown,Unknown,1600000000,1550371428.5714285,49628571.42857146
117,117,3,2,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1500000000,1272150000.0,227850000.0
75,150,7,2,1300.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1550000000,1169950000.0,380050000.0
45,60,2,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,725000000,797120000.0,-72120000.0
144,180,4,4,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1800000000,2370833333.3333335,-570833333.3333335
345,200,2,2,10000.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,6900000000,4590600000.0,2309400000.0
180,182,6,4,2200.0,1.0,gubeng,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Tidak,1500000000,2087900000.0,-587900000.0
100,150,3,3,2200.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1800000000,1808000000.0,-8000000.0
200,200,3,3,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1600000000,2131400000.0,-531400000.0
90,130,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1600000000,1837230923.575778,-237230923.575778
180,180,3,1,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,1600000000,1729500000.0,-129500000.0
162,210,5,4,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2600000000,3095594779.6012034,-495594779.60120344
125,82,3,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1300000000,1300000000.0,0.0
234,230,4,4,5500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,4700000000,4650900000.0,49100000.0
240,260,4,3,2200.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3600000000,3471000000.0,129000000.0
82,135,3,3,3500.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1650000000,1541516666.6666665,108483333.33333349
169,182,4,1,2200.0,2.0,simokerto,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,850000000,2259400000.0,-1409400000.0
412,500,5,3,2200.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,9490000000,9138400000.0,351600000.0
200,270,4,3,3500.0,2.0,lakarsantri,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Unknown,Unknown,4700000000,4213300000.0,486700000.0
144,250,4,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2300000000,2000600000.0,299400000.0
126,120,3,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1400000000,2927362500.0,-1527362500.0
400,350,4,3,2200.0,1.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,8800000000,6761200000.0,2038800000.0
800,250,4,2,2200.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,8800000000,9264600000.0,-464600000.0
100,120,4,4,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1650000000,1542107342.6573424,107892657.34265757
144,100,2,1,3500.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1750000000,1774600000.0,-24600000.0
260,450,4,3,4400.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,5500000000,5118847619.047621,381152380.9523792
180,180,3,3,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4000000000,2545900000.0,1454100000.0
300,200,3,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,16500000000,3317200000.0,13182800000.0
155,80,2,2,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,1650000000,1642200000.0,7800000.0
240,400,4,3,4400.0,1.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,6900000000,5330100000.0,1569900000.0
94,143,3,3,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2000000000,2151500000.0,-151500000.0
135,255,4,3,3500.0,3.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,3890000000,3855200000.0000005,34799999.99999952
100,145,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1720000000,1716693095.2380948,3306904.7619051933
75,115,3,4,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1650000000,1649480439.5604398,519560.43956017494
250,170,3,2,2200.0,1.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,3600000000,2336025000.0,1263975000.0
112,110,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1850000000,1839658253.968254,10341746.03174591
100,70,2,1,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,800000000,1032225000.0,-232225000.0
180,270,4,3,4400.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3000000000,3046050000.0,-46050000.0
216,160,3,1,3500.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2700000000,2718600000.0,-18600000.0
100,140,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1700000000,1720818198.8719919,-20818198.871991873
180,180,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2750000000,2522600000.0,227400000.0
114,190,5,4,3500.0,3.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,1300000000,2555846428.5714283,-1255846428.5714283
96,50,2,1,2200.0,1.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,1050000000,821250000.0,228750000.0
220,350,5,4,5500.0,2.0,dukuh pakis,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,6750000000,8835300000.0,-2085300000.0
75,75,3,4,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1100000000,1396906666.6666665,-296906666.6666665
225,160,4,3,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,2500000000,3122900000.0,-622900000.0
240,191,3,2,3500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,11500000000,3377559090.909091,8122440909.090909
600,560,5,4,3300.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3900000000,7832900000.0,-3932900000.0
120,225,5,4,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2750000000,2524100000.0,225900000.0
300,180,6,3,3300.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3500000000,3284000000.0,216000000.0
232,250,3,3,3500.0,1.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3400000000,3425666666.666666,-25666666.66666603
75,120,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1550000000,1399571428.5714285,150428571.42857146
91,95,3,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,850000000,1300200000.0,-450200000.0
310,1000,5,5,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Ya,Ya,4350000000,7904070000.0,-3554070000.0
120,180,4,4,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2750000000,2748500000.0,1500000.0
312,400,7,4,4400.0,1.0,tandes,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Ya,Tidak,3700000000,4843129047.619048,-1143129047.619048
144,140,4,2,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Unknown,Unknown,1500000000,2604570000.0,-1104570000.0
74,120,7,2,1300.0,2.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,950000000,956350000.0,-6350000.0
120,170,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2750000000,2627001488.889938,122998511.11006212
300,295,5,2,2200.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,5500000000,4022900000.0,1477100000.0
180,102,3,3,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Tidak,1650000000,3163500000.0,-1513500000.0
383,256,5,3,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,7500000000,5856287500.0,1643712500.0
140,150,3,2,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1300000000,1453200000.0,-153200000.0
383,256,6,4,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,7500000000,5831700000.0,1668300000.0
317,362,7,3,2200.0,1.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,10500000000,4062633333.333333,6437366666.666667
153,117,3,3,2200.0,1.0,tandes,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1340000000,2023183333.333333,-683183333.333333
200,138,5,4,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1900000000,1697625000.0000002,202374999.99999976
144,270,4,4,5500.0,2.0,tandes,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2600000000,3301700000.0,-701700000.0
160,200,4,3,2200.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2400000000,2856742857.142857,-456742857.1428571
113,105,3,1,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,1200000000,1195400000.0,4600000.0
94,143,3,3,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2150000000,2151500000.0,-1500000.0
240,160,4,2,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3400000000,3663200000.0,-263200000.0
188,250,4,3,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Tidak,2750000000,2792000000.0,-42000000.0
