Kecamatan,Cluster,Price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti
tandes,0,3600000000,3,3,144,158,HGB - Hak Guna Bangunan,2200.0,Tidak,Tidak,Unfurnished,2.0,Utara,Ya,2 Mobil,,Tidak,Bagus
tandes,0,3600000000,3,3,144,158,HGB - Hak Guna Bangunan,2200.0,,Ya,Unfurnished,2.0,Utara,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
tandes,0,3600000000,3,3,144,158,HGB - Hak Guna Bangunan,2200.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
wiyung,0,3600000000,4,4,144,235,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Timur,Ya,3 Mobil,PAM atau PDAM,Ya,Baru
wiyung,0,3600000000,4,4,144,235,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Timur,Ya,3 Mobil,PAM atau PDAM,Ya,Baru
wiyung,0,3600000000,3,5,144,235,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Baru
wiyung,0,3600000000,4,4,144,235,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,3.0,Utara,Ya,3 Mobil,PAM atau PDAM,Ya,Baru
gayungan,0,3600000000,5,5,175,250,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
sambikerep,0,3600000000,3,2,176,158,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,2.0,Timur,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
lakarsantri,0,3600000000,3,2,180,200,SHM - Sertifikat Hak Milik,2200.0,,Ya,Unfurnished,2.0,Utara,Ya,,PAM atau PDAM,Tidak,Bagus
mulyorejo,0,3600000000,4,3,180,218,HGB - Hak Guna Bangunan,6600.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
sukolilo,0,3600000000,4,4,180,250,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,,,Tidak,Bagus
sukolilo,0,3600000000,3,3,180,250,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
sukolilo,0,3600000000,3,3,180,225,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,2.0,Unknown,Ya,1 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,0,3600000000,3,3,180,225,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,2.0,Unknown,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,0,3600000000,3,3,180,225,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Baru
sukolilo,0,3600000000,3,3,180,250,SHM - Sertifikat Hak Milik,3500.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
wiyung,0,3600000000,4,4,180,260,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,2.0,Utara,Tidak,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,6,4,192,350,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,3 Mobil,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,3 Mobil,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,6,4,192,350,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru
rungkut,2,3600000000,5,1,192,350,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
sambikerep,0,3600000000,3,4,192,215,HGB - Hak Guna Bangunan,2200.0,,Tidak,Unfurnished,2.0,Utara,Tidak,,PAM atau PDAM,Tidak,Bagus
sukolilo,2,3600000000,5,3,192,350,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,3 Mobil,PAM atau PDAM,Tidak,Baru
mulyorejo,0,3600000000,4,3,200,300,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
mulyorejo,0,3600000000,4,3,200,300,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
rungkut,0,3600000000,4,4,212,265,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,2 Mobil,PAM atau PDAM,Tidak,Unknown
sawahan,2,3600000000,4,3,223,660,SHM - Sertifikat Hak Milik,2200.0,,Tidak,Unfurnished,1.0,Unknown,Tidak,,,Tidak,Bagus
wiyung,0,3600000000,3,2,230,300,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,2.0,Timur,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
sukomanunggal,1,3600000000,4,3,240,260,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,,Tidak,Bagus
sukomanunggal,2,3600000000,5,4,240,350,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
tandes,1,3600000000,4,3,240,260,SHM - Sertifikat Hak Milik,2200.0,,Tidak,Unfurnished,1.0,Utara,Tidak,,,Tidak,Unknown
wonocolo,1,3600000000,3,2,250,170,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,1.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
jambangan,2,3600000000,5,5,256,450,HGB - Hak Guna Bangunan,3300.0,Tidak,Tidak,Unfurnished,3.0,Barat,Ya,,PAM atau PDAM,Tidak,Bagus
jambangan,2,3600000000,5,5,256,450,HGB - Hak Guna Bangunan,3300.0,Tidak,Tidak,Unfurnished,3.0,Barat,Tidak,2 Mobil,PAM atau PDAM,Tidak,Unknown
dukuh pakis,2,3600000000,5,3,300,500,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,,Tidak,Bagus
dukuh pakis,2,3600000000,5,3,300,500,HGB - Hak Guna Bangunan,4400.0,,Ya,Unfurnished,1.0,Unknown,Ya,2 Mobil,,Ya,Bagus
sukomanunggal,1,3600000000,4,1,300,200,"Lainnya (PPJB,Girik,Adat,dll)",3300.0,,Ya,Unfurnished,1.0,Timur,Ya,4 Mobil,PAM atau PDAM,Tidak,Butuh Renovasi
tenggilis mejoyo,2,3600000000,5,3,300,300,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Timur Laut,Tidak,2 Mobil,,Tidak,Unknown
tenggilis mejoyo,0,3600000000,5,3,300,200,SHM - Sertifikat Hak Milik,1300.0,,Ya,Unfurnished,2.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
tenggilis mejoyo,2,3600000000,5,3,300,300,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Ya,Bagus
kenjeran,2,3600000000,6,5,323,360,SHM - Sertifikat Hak Milik,1300.0,Ya,Ya,Unfurnished,2.0,Barat,Ya,3 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi
mulyorejo,2,3600000000,4,4,323,350,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3600000000,4,3,325,320,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,1.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,1,3600000000,3,2,340,200,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
mulyorejo,2,3600000000,7,2,443,300,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,1.0,Barat,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus
lakarsantri,1,3600000000,2,2,472,121,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Selatan,Ya,2 Mobil,,Tidak,Bagus
kenjeran,0,3720000000,3,3,108,217,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
kenjeran,0,3720000000,3,3,108,217,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
wiyung,0,3750000000,3,2,72,91,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
wiyung,0,3750000000,3,3,80,120,HGB - Hak Guna Bangunan,1300.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Butuh Renovasi
wiyung,1,3750000000,3,1,108,108,SHM - Sertifikat Hak Milik,2200.0,,,Unfurnished,1.0,Unknown,Unknown,,,Unknown,Bagus
wiyung,0,3750000000,3,3,128,280,SHM - Sertifikat Hak Milik,2200.0,,,Unfurnished,2.0,Timur Laut,Unknown,,,Unknown,Bagus
sukolilo,2,3750000000,5,4,150,300,SHM - Sertifikat Hak Milik,4400.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
wiyung,0,3750000000,4,3,152,225,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Tidak,Tidak,Unfurnished,2.0,Utara,Tidak,,,Tidak,Baru
sukolilo,1,3750000000,3,3,180,250,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,1.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,0,3750000000,3,3,180,250,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,,,Tidak,Bagus
wiyung,0,3750000000,4,3,180,250,SHM - Sertifikat Hak Milik,3300.0,,Tidak,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
wonocolo,0,3750000000,4,2,200,200,SHM - Sertifikat Hak Milik,4400.0,,,Unfurnished,2.0,Unknown,Unknown,,,Unknown,Bagus
wiyung,0,3750000000,4,3,207,200,HGB - Hak Guna Bangunan,4400.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
wiyung,0,3750000000,4,3,207,220,HGB - Hak Guna Bangunan,3500.0,,,Unfurnished,2.0,Unknown,Unknown,,,Unknown,Baru
gubeng,1,3750000000,5,3,240,300,SHM - Sertifikat Hak Milik,2200.0,,Tidak,Unfurnished,1.0,Utara,Tidak,,PAM atau PDAM,Tidak,Bagus
kenjeran,2,3750000000,6,4,250,222,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,2.0,Timur,Ya,4 Mobil,PAM atau PDAM,Tidak,Bagus
wiyung,0,3750000000,3,3,270,170,HGB - Hak Guna Bangunan,3300.0,Ya,Ya,Unfurnished,2.0,Unknown,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
rungkut,1,3750000000,4,2,300,200,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Selatan,Tidak,2 Mobil,PAM atau PDAM,Tidak,Unknown
rungkut,1,3750000000,4,3,300,258,SHM - Sertifikat Hak Milik,2200.0,,Ya,Unfurnished,1.0,Barat,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
wonocolo,0,3750000000,2,2,300,240,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Utara,Tidak,,PAM atau PDAM,Tidak,Bagus
wonocolo,1,3750000000,3,3,300,240,SHM - Sertifikat Hak Milik,1300.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
sukolilo,1,3750000000,3,2,360,180,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,1.0,Selatan,Tidak,3 Mobil,PAM atau PDAM,Tidak,Unknown
wiyung,2,3750000000,4,4,375,600,HGB - Hak Guna Bangunan,4400.0,Tidak,Tidak,Unfurnished,2.0,Utara,Tidak,,,Tidak,Bagus
wiyung,2,3750000000,5,3,756,564,"Lainnya (PPJB,Girik,Adat,dll)",4400.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,4 Mobil,PAM atau PDAM,Ya,Butuh Renovasi
sambikerep,0,3770000000,4,3,180,189,HGB - Hak Guna Bangunan,3500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,4 Mobil,PAM atau PDAM,Ya,Baru
bubutan,1,3790000000,3,2,253,200,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
wiyung,0,3700000000,3,4,80,102,SHM - Sertifikat Hak Milik,2200.0,,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Ya,Baru
sukolilo,0,3700000000,3,2,128,135,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
sukolilo,0,3700000000,3,3,135,200,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
mulyorejo,1,3700000000,3,3,144,260,HGB - Hak Guna Bangunan,2200.0,Tidak,Tidak,Unfurnished,1.0,Selatan,Tidak,,,Tidak,Bagus
kenjeran,1,3700000000,2,1,148,100,SHM - Sertifikat Hak Milik,2200.0,,Tidak,Unfurnished,1.0,Utara,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus
sambikerep,0,3700000000,4,3,150,258,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Baru
sambikerep,0,3700000000,4,4,150,259,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,,Ya,Unfurnished,2.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru
sambikerep,0,3700000000,4,4,150,258,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,,Tidak,Unfurnished,2.0,Selatan,Tidak,,PAM atau PDAM,Tidak,Baru
sambikerep,0,3700000000,4,4,150,258,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru
gayungan,0,3700000000,3,4,165,150,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
sukolilo,1,3700000000,3,2,165,300,SHM - Sertifikat Hak Milik,5500.0,,Tidak,Unfurnished,1.0,Barat,Tidak,,,Tidak,Unknown
sambikerep,0,3700000000,4,3,180,198,SHM - Sertifikat Hak Milik,4400.0,Ya,Ya,Unfurnished,2.0,Unknown,Ya,,PAM atau PDAM,Tidak,Bagus
sukolilo,0,3700000000,3,3,180,250,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Baru
wiyung,1,3700000000,4,3,180,198,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,,Tidak,Bagus
wiyung,0,3700000000,4,4,204,125,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi
bubutan,0,3700000000,4,2,206,206,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
wiyung,0,3700000000,3,3,210,250,HGB - Hak Guna Bangunan,3300.0,Ya,Ya,Unfurnished,2.0,Unknown,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
pakal,1,3700000000,5,3,223,177,HGB - Hak Guna Bangunan,2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,,Tidak,Bagus
pakal,0,3700000000,5,3,223,177,HGB - Hak Guna Bangunan,3500.0,,,Unfurnished,2.0,Selatan,Unknown,,,Unknown,Bagus
sukolilo,1,3700000000,3,2,227,150,SHM - Sertifikat Hak Milik,4400.0,,Tidak,Unfurnished,1.0,Timur,Tidak,,,Tidak,Bagus
dukuh pakis,0,3700000000,3,3,240,365,"Lainnya (PPJB,Girik,Adat,dll)",2200.0,Ya,Ya,Unfurnished,2.0,Tenggara,Tidak,2 Mobil,,Ya,Bagus
lakarsantri,2,3700000000,5,5,240,385,SHM - Sertifikat Hak Milik,5500.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,,,Tidak,Bagus
wiyung,0,3700000000,4,3,240,270,HGB - Hak Guna Bangunan,4400.0,,Tidak,Unfurnished,2.0,Timur,Tidak,,PAM atau PDAM,Tidak,Unknown
rungkut,1,3700000000,4,3,300,280,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Barat,Tidak,,,Tidak,Bagus
tandes,2,3700000000,7,4,312,400,SHM - Sertifikat Hak Milik,4400.0,,Tidak,Unfurnished,1.0,Selatan,Tidak,,PAM atau PDAM,Ya,Butuh Renovasi
rungkut,2,3700000000,4,3,317,317,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,4,3,317,317,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,1.0,Selatan,Tidak,3 Mobil,PAM atau PDAM,Tidak,Unknown
mulyorejo,2,3700000000,4,4,323,380,SHM - Sertifikat Hak Milik,5500.0,Ya,Ya,Unfurnished,2.0,Barat,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,5,4,325,265,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,,Tidak,Sudah Renovasi
rungkut,2,3700000000,5,4,325,265,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,5,4,325,265,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,1.0,Unknown,Ya,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,5,4,325,265,SHM - Sertifikat Hak Milik,4400.0,Ya,Ya,Unfurnished,1.0,Utara,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,5,4,352,265,SHM - Sertifikat Hak Milik,4400.0,Ya,Ya,Unfurnished,1.0,Unknown,Ya,,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,2,2,385,530,SHM - Sertifikat Hak Milik,6600.0,Ya,Ya,Unfurnished,2.0,Timur,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
rungkut,2,3700000000,3,2,385,530,SHM - Sertifikat Hak Milik,6600.0,Ya,Ya,Unfurnished,2.0,Timur,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
tenggilis mejoyo,2,3700000000,5,4,385,530,SHM - Sertifikat Hak Milik,6600.0,Ya,Ya,Unfurnished,1.0,Timur,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi
lakarsantri,2,3700000000,4,2,472,350,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Timur,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
tambaksari,2,3700000000,5,3,540,400,SHM - Sertifikat Hak Milik,6600.0,Tidak,Tidak,Unfurnished,1.0,Selatan,Tidak,,,Tidak,Bagus
wiyung,0,3850000000,4,3,155,245,"Lainnya (PPJB,Girik,Adat,dll)",3500.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
lakarsantri,0,3850000000,5,6,160,200,HGB - Hak Guna Bangunan,2200.0,,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
wiyung,0,3850000000,4,3,180,198,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
sukolilo,0,3850000000,4,4,186,183,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,,PAM atau PDAM,Tidak,Bagus
sukolilo,1,3850000000,4,4,186,183,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,1.0,Selatan,Ya,,PAM atau PDAM,Tidak,Bagus
sukolilo,1,3850000000,4,4,186,183,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,1.0,Selatan,Ya,,PAM atau PDAM,Ya,Bagus
sukolilo,0,3850000000,4,4,186,183,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,,PAM atau PDAM,Tidak,Bagus
sukolilo,1,3850000000,4,4,186,183,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,1.0,Selatan,Ya,,PAM atau PDAM,Tidak,Bagus
sukolilo,0,3850000000,4,4,186,183,SHM - Sertifikat Hak Milik,3300.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,,PAM atau PDAM,Tidak,Bagus
sukolilo,0,3850000000,4,4,186,200,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
wiyung,0,3850000000,3,3,200,200,SHM - Sertifikat Hak Milik,1300.0,,,Unfurnished,2.0,Unknown,Unknown,,,Unknown,Bagus Sekali
wiyung,0,3850000000,5,3,219,208,HGB - Hak Guna Bangunan,4400.0,,,Unfurnished,2.0,Utara,Unknown,,,Unknown,Bagus Sekali
wiyung,0,3850000000,4,4,226,260,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Baru
tandes,1,3850000000,3,2,250,200,SHM - Sertifikat Hak Milik,2200.0,,Tidak,Unfurnished,1.0,Selatan,Tidak,,,Tidak,Bagus
wiyung,1,3850000000,3,2,257,122,SHM - Sertifikat Hak Milik,4400.0,,,Unfurnished,1.0,Unknown,Unknown,,,Unknown,Bagus Sekali
sambikerep,2,3850000000,7,3,285,335,SHM - Sertifikat Hak Milik,2200.0,Ya,Ya,Unfurnished,2.0,Unknown,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus
sambikerep,1,3850000000,3,2,310,180,SHM - Sertifikat Hak Milik,3500.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
wiyung,2,3850000000,4,3,330,320,SHM - Sertifikat Hak Milik,4400.0,Tidak,Tidak,Unfurnished,2.0,Unknown,Tidak,,,Tidak,Bagus
dukuh pakis,1,3850000000,5,2,336,200,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Barat,Tidak,2 Mobil,,Tidak,Butuh Renovasi
wiyung,1,3850000000,4,3,360,300,SHM - Sertifikat Hak Milik,2200.0,,,Unfurnished,1.0,Selatan,Unknown,,,Unknown,Bagus
gayungan,1,3850000000,3,2,385,250,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,1.0,Unknown,Tidak,,Sumur Pompa,Tidak,Butuh Renovasi
gayungan,1,3850000000,3,2,385,385,SHM - Sertifikat Hak Milik,2200.0,,Tidak,Unfurnished,1.0,Timur,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus
wiyung,2,3850000000,5,5,756,564,HGB - Hak Guna Bangunan,6600.0,,,Unfurnished,2.0,Utara,Unknown,,,Unknown,Baru
kenjeran,0,3890000000,4,3,126,183,HGB - Hak Guna Bangunan,5500.0,Ya,Ya,Unfurnished,2.0,Selatan,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
kenjeran,0,3890000000,3,2,126,183,HGB - Hak Guna Bangunan,3500.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus
kenjeran,0,3890000000,3,2,126,183,HGB - Hak Guna Bangunan,3500.0,Ya,Ya,Unfurnished,2.0,Utara,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,0,3890000000,4,3,135,350,SHM - Sertifikat Hak Milik,3500.0,,Ya,Unfurnished,3.0,Timur,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,0,3890000000,4,3,135,255,SHM - Sertifikat Hak Milik,3500.0,Tidak,Tidak,Unfurnished,3.0,Timur,Ya,3 Mobil,PAM atau PDAM,Tidak,Baru
sukolilo,0,3890000000,4,2,208,280,SHM - Sertifikat Hak Milik,3500.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,,,Tidak,Bagus
tenggilis mejoyo,2,3890000000,5,5,300,380,SHM - Sertifikat Hak Milik,2200.0,Tidak,Tidak,Unfurnished,2.0,Selatan,Tidak,,,Tidak,Bagus
rungkut,2,3890000000,4,3,325,320,SHM - Sertifikat Hak Milik,3500.0,Ya,Ya,Unfurnished,1.0,Selatan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru
wiyung,0,3800000000,3,2,105,144,HGB - Hak Guna Bangunan,3500.0,Ya,Ya,Unfurnished,2.0,Unknown,Tidak,,PAM atau PDAM,Tidak,Bagus
